session_id,s3_location,file_match,num_file_matches,asset_type_match,num_asset_type_matches
multiplane-ophys_745909_2024-12-04_09-42-47,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-12-04_09-42-47,False,0,False,0
multiplane-ophys_745909_2024-12-06_09-01-16,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-12-06_09-01-16,False,0,False,0
multiplane-ophys_745909_2024-12-19_09-15-51,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-12-19_09-15-51,True,4,False,0
multiplane-ophys_641993_2022-11-04_09-08-45,s3://aind-private-data-prod-o5171v/multiplane-ophys_641993_2022-11-04_09-08-45,True,1,False,0
multiplane-ophys_757436_2025-01-07_11-21-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_757436_2025-01-07_11-21-27,True,1,False,0
multiplane-ophys_757436_2025-01-15_11-17-07,s3://aind-private-data-prod-o5171v/multiplane-ophys_757436_2025-01-15_11-17-07,False,0,False,0
multiplane-ophys_757436_2025-01-16_09-12-04,s3://aind-private-data-prod-o5171v/multiplane-ophys_757436_2025-01-16_09-12-04,False,0,False,0
multiplane-ophys_741863_2024-08-09_09-23-11,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-09_09-23-11,True,1,False,0
multiplane-ophys_741863_2024-08-13_09-26-41,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-13_09-26-41,False,0,False,0
multiplane-ophys_741863_2024-08-21_09-29-23,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-21_09-29-23,False,0,False,0
multiplane-ophys_741863_2024-08-22_09-23-45,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-22_09-23-45,False,0,False,0
multiplane-ophys_741863_2024-08-23_09-20-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-23_09-20-39,False,0,False,0
multiplane-ophys_741863_2024-08-26_09-39-36,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-26_09-39-36,False,0,False,0
multiplane-ophys_741863_2024-08-27_09-46-37,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-27_09-46-37,False,0,False,0
multiplane-ophys_741863_2024-08-29_10-01-14,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-29_10-01-14,False,0,False,0
multiplane-ophys_741863_2024-09-11_09-32-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-09-11_09-32-27,False,0,False,0
multiplane-ophys_759003_2025-01-21_09-33-41,s3://aind-private-data-prod-o5171v/multiplane-ophys_759003_2025-01-21_09-33-41,False,0,False,0
multiplane-ophys_759003_2025-01-22_09-27-18,s3://aind-private-data-prod-o5171v/multiplane-ophys_759003_2025-01-22_09-27-18,False,0,False,0
multiplane-ophys_759003_2025-01-24_09-15-44,s3://aind-private-data-prod-o5171v/multiplane-ophys_759003_2025-01-24_09-15-44,True,1,False,0
